date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,OT
2022/4/8,0.039066,2.241986,12.648568,0.020562,11.754238,1.540441,28.224299
2022/4/9,0.034883,2.252292,12.281017,0.017219,11.412674,1.511627,27.492493
2022/4/10,0.039951,2.29216,12.403534,0.018476,11.526529,1.469383,27.731556
2022/4/11,0.036171,2.247713,12.334285,0.016402,11.462176,1.636984,27.71733
2022/4/12,0.035909,2.253961,12.61128,0.018939,11.719586,1.886839,28.507576
2022/4/13,0.037025,2.246866,12.771086,0.020993,11.868092,1.976962,28.900031
2022/4/14,0.036353,2.248558,12.877622,0.01921,11.967096,2.054414,29.184043
2022/4/15,0.041925,2.225645,12.571329,0.020729,11.68246,2.227963,28.749321
2022/4/16,0.035539,2.113521,12.2677,0.012308,11.400299,2.232588,28.049646
2022/4/17,0.03954,2.159077,12.339612,0.014699,11.467126,2.074494,28.079849
2022/4/18,0.039882,2.176809,12.566002,0.011339,11.67751,1.939396,28.399598
2022/4/19,0.038824,2.1779,12.536705,0.012813,11.650283,1.63743,28.041142
2022/4/20,0.043211,2.178128,12.195787,0.014263,11.333471,1.503924,27.254521
2022/4/21,0.041156,2.167363,11.727026,0.014081,10.897854,1.554478,26.387877
2022/4/22,0.046668,2.193905,11.623153,0.014673,10.801325,1.634619,26.29967
2022/4/23,0.043137,2.195865,11.521943,0.013901,10.707271,1.469043,25.93726
2022/4/24,0.045963,2.186847,11.727026,0.014434,10.897854,1.504658,26.362348
2022/4/25,0.049263,2.224364,12.107895,0.011609,11.251793,1.474282,27.107596
2022/4/26,0.051349,2.25597,11.95608,0.011889,11.110712,1.588478,26.962589
2022/4/27,0.055101,2.286627,11.881504,0.0145,11.04141,1.785111,27.049752
2022/4/28,0.055026,2.27642,12.257046,0.014195,11.390398,2.030711,28.009601
2022/4/29,0.064085,2.241332,12.350266,0.014688,11.477027,1.92912,28.06183
2022/4/30,0.053395,2.244594,12.030656,0.011847,11.180015,2.071527,27.580187
2022/5/1,0.038044,2.213827,11.601304,0.013799,10.487326,1.866259,26.20676
2022/5/2,0.034909,2.226759,11.672391,0.010186,10.551587,1.592798,26.078443
2022/5/3,0.043573,2.225036,11.945362,0.011012,10.798347,1.44177,26.454088
2022/5/4,0.058195,2.202345,11.72926,0.012221,10.602995,1.377228,25.970022
2022/5/5,0.05236,2.202788,11.97664,0.011576,10.826622,1.386905,26.445315
2022/5/6,0.051577,2.284788,12.1899,0.012148,11.019404,1.558626,27.104295
2022/5/7,0.048253,2.282209,12.414533,0.011509,11.222467,1.622241,27.589702
2022/5/8,0.055854,2.308864,12.693192,0.012511,11.474368,1.727173,28.259452
2022/5/9,0.054937,2.294006,12.826834,0.01212,11.595178,1.701761,28.472717
2022/5/10,0.055262,2.33856,12.804086,0.012082,11.574615,1.595213,28.367737
2022/5/11,0.056558,2.266566,13.048624,0.014446,11.795671,1.587938,28.755356
2022/5/12,0.055317,2.250389,12.937729,0.013262,11.695425,1.686369,28.625228
2022/5/13,0.061256,2.232964,12.65907,0.014018,11.443523,1.679344,28.076158
2022/5/14,0.054415,2.228432,12.457185,0.01338,11.261023,1.727414,27.728469
2022/5/15,0.06354,2.267339,12.323542,0.015272,11.140213,1.650868,27.445502
2022/5/16,0.06341,2.295522,12.022136,0.018001,10.867749,1.50165,26.750467
2022/5/17,0.06178,2.263327,11.854372,0.020241,10.716094,1.417626,26.313198
2022/5/18,0.065881,2.26602,12.04204,0.022173,10.885742,1.412068,26.67175
2022/5/19,0.064728,2.233033,12.676131,0.021575,11.458946,1.387086,27.819923
2022/5/20,0.073884,2.174238,12.730157,0.021502,11.507784,1.358336,27.844399
2022/5/21,0.063892,2.16205,12.670444,0.021486,11.453805,1.381399,27.73159
2022/5/22,0.06901,2.171094,12.411689,0.021101,11.219897,1.376064,27.247754
2022/5/23,0.068929,2.107894,12.516897,0.019168,11.315002,1.351883,27.360606
2022/5/24,0.069121,2.169775,12.551019,0.020143,11.345847,1.362357,27.498119
2022/5/25,0.070645,2.200364,12.388942,0.02262,11.199333,1.41053,27.269814
2022/5/26,0.06997,2.05575,12.49415,0.020588,11.294439,1.394977,27.309285
2022/5/27,0.073438,2.015093,12.619262,0.023136,11.407537,1.36565,27.480981
2022/5/28,0.064317,2.005079,12.471402,0.019791,11.273875,1.340349,27.155022
2022/5/29,0.06955,2.023573,12.366194,0.021987,11.17877,1.396021,27.034107
2022/5/30,0.066819,2.067661,12.34629,0.018108,11.160777,1.393067,27.034613
2022/5/31,0.066022,2.147014,12.514054,0.021275,11.312432,1.367821,27.407343
2022/6/1,0.070053,2.229626,11.558015,0.015608,11.848722,1.396986,27.103402
2022/6/2,0.073267,2.215814,11.306133,0.014823,11.590504,1.385694,26.571413
2022/6/3,0.062971,2.187915,10.804966,0.01539,11.076732,1.396649,25.529231
2022/6/4,0.062436,2.134789,11.017897,0.013271,11.295018,1.404168,25.914308
2022/6/5,0.088626,2.202614,11.29315,0.01513,11.577194,1.422483,26.584067
2022/6/6,0.085449,2.349677,11.672271,0.013412,11.965852,1.433651,27.5069
2022/6/7,0.075118,2.405993,11.900783,0.013667,12.200111,1.399509,27.981514
2022/6/8,0.080441,2.469416,12.082553,0.015336,12.386453,1.394524,28.413388
2022/6/9,0.082278,2.50888,12.264324,0.014226,12.572796,1.391595,28.819873
2022/6/10,0.097004,2.520465,12.305872,0.015341,12.615388,1.385853,28.924582
2022/6/11,0.093648,2.500175,12.196809,0.013793,12.503583,1.388961,28.683176
2022/6/12,0.102678,2.46007,11.63332,0.016131,11.925921,1.387746,27.509736
2022/6/13,0.096056,2.515373,11.981281,0.012108,12.282634,1.397116,28.272459
2022/6/14,0.091277,2.505075,12.176035,0.015057,12.482286,1.391195,28.645869
2022/6/15,0.101011,2.526746,12.568141,0.015349,12.884254,1.37999,29.460143
2022/6/16,0.102191,2.521773,12.6798,0.021915,12.998721,1.376463,29.678948
2022/6/17,0.109939,2.476941,12.85378,0.023267,13.177078,1.3729,29.990637
2022/6/18,0.104559,2.48669,13.027761,0.020521,13.355434,1.372121,30.346566
2022/6/19,0.113672,2.517486,13.082292,0.023627,13.411337,1.370922,30.49571
2022/6/20,0.110899,2.529602,13.100469,0.018795,13.429971,1.372312,30.543254
2022/6/21,0.104885,2.5364,13.567879,0.020876,13.909138,1.371225,31.489527
2022/6/22,0.111464,2.546791,13.723683,0.023767,14.06886,1.371315,31.822113
2022/6/23,0.11272,2.56601,13.466607,0.022888,13.805318,1.368279,31.318934
2022/6/24,0.123722,2.563559,13.593846,0.022717,13.935758,1.367479,31.584364
2022/6/25,0.116178,2.558458,13.687328,0.021101,14.031591,1.370879,31.764434
2022/6/26,0.121539,2.573021,13.796391,0.022566,14.143397,1.374149,32.008496
2022/6/27,0.119573,2.538684,13.850922,0.018694,14.1993,1.375028,32.083506
2022/6/28,0.121309,2.543143,13.887276,0.02286,14.236568,1.376629,32.164926
2022/6/29,0.127517,2.523434,13.822358,0.022603,14.170017,1.373734,32.01706
2022/6/30,0.127929,2.533692,13.845729,0.022432,14.193976,1.372969,32.074294
2022/7/1,0.13252,2.48657,10.22189,0.019976,14.426813,1.331581,28.599374
2022/7/2,0.129521,2.480435,10.36767,0.018508,14.632562,1.328538,28.938727
2022/7/3,0.14507,2.517196,9.801812,0.020483,13.83393,1.325669,27.623677
2022/7/4,0.142795,2.5239,9.936084,0.01854,14.023436,1.327111,27.953326
2022/7/5,0.141706,2.50826,10.306289,0.020463,14.545931,1.326388,28.828574
2022/7/6,0.147433,2.506818,10.425215,0.021927,14.713779,1.322669,29.115914
2022/7/7,0.145245,2.486732,10.567159,0.019964,14.914114,1.321167,29.434417
2022/7/8,0.155063,2.468924,10.766648,0.02122,15.195665,1.322437,29.908736
2022/7/9,0.149129,2.457487,11.035191,0.020451,15.574677,1.323742,30.540226
2022/7/10,0.155204,2.473163,11.017928,0.021172,15.550312,1.322868,30.519474
2022/7/11,0.14899,2.440661,10.964219,0.017784,15.47451,1.325496,30.353875
2022/7/12,0.144995,2.473833,11.175217,0.019619,15.772304,1.325129,30.891479
2022/7/13,0.147531,2.463184,11.564604,0.021212,16.321872,1.324004,31.821194
2022/7/14,0.148863,2.491248,11.658594,0.020231,16.454526,1.323422,32.076652
2022/7/15,0.157458,2.505285,11.790947,0.02058,16.641324,1.325822,32.420837
2022/7/16,0.146972,2.49323,11.792865,0.019726,16.644032,1.327313,32.404412
2022/7/17,0.154831,2.486545,11.677776,0.020168,16.481598,1.327047,32.127796
2022/7/18,0.147411,2.490041,11.564604,0.016482,16.321872,1.331456,31.855383
2022/7/19,0.139039,2.506195,11.748748,0.020563,16.581765,1.337847,32.313593
2022/7/20,0.144007,2.516155,11.570359,0.021526,16.329993,1.328648,31.889161
2022/7/21,0.137954,2.52507,11.407315,0.018546,16.099879,1.341697,31.511915
2022/7/22,0.146969,2.51779,11.572277,0.020455,16.3327,1.335336,31.905072
2022/7/23,0.135518,2.500833,11.47445,0.02041,16.194632,1.326244,31.631677
2022/7/24,0.147371,2.512739,11.219335,0.020289,15.834571,1.324757,31.038773
2022/7/25,0.140788,2.535268,11.434169,0.016197,16.13778,1.323965,31.571969
2022/7/26,0.137659,2.552277,11.487878,0.020048,16.213582,1.324939,31.716335
2022/7/27,0.142567,2.539156,11.716139,0.021386,16.535742,1.330199,32.263804
2022/7/28,0.144099,2.547076,11.75642,0.020199,16.592594,1.326259,32.366449
2022/7/29,0.155291,2.548619,11.748748,0.019944,16.581765,1.325247,32.35967
2022/7/30,0.150689,2.536448,11.641331,0.019835,16.430161,1.32491,32.083538
2022/7/31,0.159106,2.639956,11.599131,0.018953,16.370602,1.326284,32.095079
2022/8/1,0.152013,2.527079,11.328861,0.010093,17.000854,1.326206,32.335014
2022/8/2,0.144224,2.533848,11.727777,0.011812,17.599495,1.3247,33.330044
2022/8/3,0.15631,2.539093,11.804633,0.013523,17.71483,1.323557,33.538423
2022/8/4,0.154123,2.527328,11.945534,0.012362,17.926276,1.324554,33.877816
2022/8/5,0.167503,2.486278,11.872339,0.013404,17.816434,1.322664,33.665217
2022/8/6,0.153773,2.490786,11.815612,0.011265,17.731306,1.322423,33.5139
2022/8/7,0.157635,2.493201,11.833911,0.012741,17.758767,1.322141,33.565655
2022/8/8,0.147788,2.519087,11.84855,0.009775,17.780735,1.322319,33.618479
2022/8/9,0.144147,2.545688,11.621644,0.012469,17.440224,1.326332,33.078034
2022/8/10,0.150838,2.495479,11.486232,0.013494,17.237015,1.323686,32.69325
2022/8/11,0.145881,2.489244,11.67654,0.013003,17.522605,1.322959,33.15723
2022/8/12,0.151064,2.475497,11.841231,0.012372,17.769751,1.322444,33.559987
2022/8/13,0.14389,2.451749,11.799143,0.012145,17.706591,1.323382,33.424757
2022/8/14,0.147949,2.493201,11.892468,0.013501,17.846641,1.327166,33.707424
2022/8/15,0.146538,2.479537,11.779014,0.009249,17.676385,1.327131,33.408605
2022/8/16,0.141928,2.479537,11.870509,0.018726,17.813688,1.322689,33.628351
2022/8/17,0.141437,2.489922,11.832081,0.020005,17.756021,1.324021,33.543481
2022/8/18,0.133421,2.517056,11.68569,0.020498,17.536336,1.327949,33.200451
2022/8/19,0.140351,2.520792,11.607004,0.020667,17.418255,1.331586,33.017989
2022/8/20,0.131331,2.50947,11.537469,0.019788,17.313905,1.330311,32.822486
2022/8/21,0.134082,2.50947,11.358139,0.019754,17.044791,1.329597,32.376079
2022/8/22,0.124437,2.431574,11.466103,0.016789,17.206809,1.355092,32.584015
2022/8/23,0.117356,2.436907,11.281284,0.019512,16.929457,1.350568,32.115572
2022/8/24,0.114492,2.454419,11.305072,0.019829,16.965155,1.348684,32.187822
2022/8/25,0.106219,2.452333,11.363629,0.019502,17.053029,1.353833,32.329043
2022/8/26,0.129313,2.419826,11.01046,0.021305,16.52304,1.380046,31.462684
2022/8/27,0.121154,2.382375,10.869558,0.020557,16.311593,1.398454,31.083135
2022/8/28,0.124195,2.370102,10.655461,0.020102,15.990304,1.423383,30.563445
2022/8/29,0.108054,2.481697,10.748785,0.017287,16.130353,1.389786,30.858675
2022/8/30,0.096933,2.486267,10.750615,0.019289,16.133099,1.366038,30.832953
2022/8/31,0.09643,2.488283,10.49626,0.021354,15.751397,1.368061,30.200431
2022/9/1,0.095855,2.46273,12.945464,0.020389,14.743538,1.42054,31.668126
2022/9/2,0.094934,2.4013,12.688545,0.020964,14.450934,1.401932,31.037646
2022/9/3,0.080441,2.419071,12.663084,0.020186,14.421937,1.423646,31.00818
2022/9/4,0.076457,2.419071,12.63068,0.020695,14.385032,1.419699,30.93094
2022/9/5,0.068632,2.4437,12.452457,0.017464,14.182055,1.44097,30.587814
2022/9/6,0.069905,2.463698,12.491805,0.020753,14.226868,1.4401,30.692376
2022/9/7,0.075404,2.463698,12.950093,0.022742,14.74881,1.398094,31.636099
2022/9/8,0.077976,2.506816,13.193124,0.020289,15.025597,1.396114,32.199627
2022/9/9,0.094327,2.506816,13.443099,0.022361,15.310293,1.396696,32.751231
2022/9/10,0.053256,2.491415,12.788072,0.020435,14.564285,1.400816,31.297845
2022/9/11,0.056656,2.549304,12.454772,0.021478,14.184691,1.392837,30.63826
2022/9/12,0.087051,2.461457,12.679286,0.017121,14.44039,1.39699,31.065175
2022/9/13,0.083092,2.514954,12.667714,0.018109,14.427209,1.40858,31.101549
2022/9/14,0.05901,2.527401,12.616793,0.019254,14.369216,1.399104,30.971524
2022/9/15,0.071474,2.560043,12.533468,0.020766,14.274317,1.405173,30.844475
2022/9/16,0.089414,2.553724,12.676972,0.013863,14.437754,1.405139,31.163003
2022/9/17,0.081654,2.53606,12.820476,0.01312,14.60119,1.39948,31.438859
2022/9/18,0.092315,2.549304,12.579759,0.014291,14.327039,1.428041,30.976458
2022/9/19,0.086893,2.560167,12.329784,0.011266,14.042343,1.546649,30.565837
2022/9/20,0.085665,2.547669,12.345987,0.014027,14.060796,1.551351,30.591468
2022/9/21,0.088218,2.533829,12.038147,0.014075,13.710199,1.44807,29.818462
2022/9/22,0.091178,2.531047,11.850666,0.01622,13.496677,1.510551,29.480118
2022/9/23,0.105357,2.473522,11.822891,0.013694,13.465044,1.621604,29.488418
2022/9/24,0.097483,2.45917,11.850666,0.013615,13.496677,1.539706,29.443701
2022/9/25,0.108885,2.507698,11.843722,0.014447,13.488769,1.460745,29.409819
2022/9/26,0.103709,2.586872,12.13073,0.01168,13.815641,1.456604,30.093556
2022/9/27,0.109269,2.547669,12.248774,0.012667,13.950081,1.43918,30.294973
2022/9/28,0.119987,2.533829,12.202482,0.015415,13.897359,1.448295,30.201952
2022/9/29,0.122399,2.531047,12.096012,0.014744,13.7761,1.425275,29.950833
2022/9/30,0.136638,2.473522,12.017316,0.014868,13.686474,1.446324,29.760273
2022/10/1,0.113886,2.470364,11.592809,0.013155,12.121521,1.406031,27.704611
2022/10/2,0.08618,2.469957,11.683687,0.013323,12.216544,1.405217,27.861586
2022/10/3,0.071737,2.465163,11.737282,0.009498,12.272583,1.729415,28.27618
2022/10/4,0.073222,2.485834,11.532223,0.010692,12.058173,2.105695,28.255147
2022/10/5,0.094062,2.48622,11.679027,0.01047,12.211671,2.191389,28.662369
2022/10/6,0.10081,2.430425,12.068172,0.010233,12.618565,2.236257,29.454229
2022/10/7,0.109207,2.319827,11.991275,0.009391,12.53816,2.033221,28.991692
2022/10/8,0.091056,2.476286,11.730292,0.008758,12.265274,1.907685,28.470593
2022/10/9,0.082333,2.469957,11.299202,0.010447,11.814524,2.238093,27.904109
2022/10/10,0.074593,2.489031,11.026567,0.00959,11.529455,2.274812,27.394458
2022/10/11,0.065786,2.482542,11.504261,0.012501,12.028935,2.03177,28.113294
2022/10/12,0.063871,2.419966,11.609121,0.013792,12.138577,1.816507,28.048041
2022/10/13,0.06126,2.396485,11.858453,0.013975,12.399281,1.725781,28.441261
2022/10/14,0.065616,2.277659,11.902727,0.013747,12.445574,1.659731,28.351308
2022/10/15,0.05602,2.330482,11.793207,0.012703,12.331059,1.589742,28.100511
2022/10/16,0.060505,2.462435,11.317844,0.014472,11.834016,1.800708,27.475508
2022/10/17,0.055889,2.464254,11.045209,0.011372,11.548947,2.104372,27.218672
2022/10/18,0.050208,2.486158,11.180361,0.013716,11.690263,2.126296,27.533286
2022/10/19,0.048251,2.531115,11.115115,0.015028,11.622041,1.833685,27.150209
2022/10/20,0.055397,2.506454,11.0522,0.014729,11.556256,1.68828,26.858586
2022/10/21,0.062266,2.595655,11.285221,0.01456,11.799905,1.664546,27.407593
2022/10/22,0.052444,2.583454,11.408722,0.013581,11.929039,1.751414,27.725074
2022/10/23,0.063037,2.556104,11.282891,0.014615,11.797469,1.8515,27.551
2022/10/24,0.061532,2.565575,11.322504,0.011703,11.838889,1.806869,27.595368
2022/10/25,0.058529,2.568059,11.103464,0.014029,11.609859,1.682077,27.021989
2022/10/26,0.062941,2.549476,11.355127,0.015417,11.873,1.890972,27.731516
2022/10/27,0.06373,2.532281,11.595139,0.014785,12.123958,2.047807,28.362915
2022/10/28,0.073315,2.536744,11.632423,0.014055,12.162942,2.08246,28.487883
2022/10/29,0.061042,2.515503,11.723301,0.013159,12.257965,2.045682,28.603492
2022/10/30,0.07194,2.540736,11.667376,0.013062,12.199489,1.938498,28.418039
2022/10/31,0.065399,2.530705,11.522903,0.010586,12.048427,1.998022,28.165456
2022/11/1,0.065096,2.511197,10.666589,0.021353,13.151349,2.081819,28.476049
2022/11/2,0.062387,2.505457,10.793053,0.021557,13.307272,2.097428,28.765597
2022/11/3,0.064647,2.510227,10.871548,0.021801,13.404052,2.310803,29.161277
2022/11/4,0.074776,2.52376,10.904254,0.021513,13.444378,2.45294,29.400107
2022/11/5,0.063465,2.525047,10.88463,0.022422,13.420183,2.33997,29.233295
2022/11/6,0.071118,2.461185,10.869367,0.021407,13.401364,2.173505,28.97654
2022/11/7,0.068732,2.508612,11.137558,0.019137,13.73203,2.153478,29.600411
2022/11/8,0.064382,2.513472,11.152821,0.020613,13.750848,2.040338,29.521861
2022/11/9,0.06491,2.558135,11.202971,0.022598,13.81268,1.940432,29.579127
2022/11/10,0.065137,2.544336,11.338157,0.022215,13.979357,1.881423,29.80841
2022/11/11,0.071506,2.508025,11.532213,0.021942,14.218619,1.909965,30.240328
2022/11/12,0.059177,2.501873,11.366502,0.021105,14.014305,2.407814,30.349671
2022/11/13,0.066966,2.555212,11.349059,0.022062,13.992798,2.829966,30.794001
2022/11/14,0.063342,2.547426,11.536574,0.019393,14.223996,2.78617,31.157508
2022/11/15,0.062816,2.54424,11.612889,0.019448,14.318087,2.365349,30.903382
2022/11/16,0.067327,2.533054,11.72191,0.02194,14.452504,2.522126,31.296921
2022/11/17,0.064858,2.5132,11.630332,0.022074,14.339594,2.334536,30.88252
2022/11/18,0.075007,2.537863,11.5671,0.022559,14.261632,2.322824,30.764427
2022/11/19,0.061954,2.532605,11.62161,0.020969,14.328841,2.330506,30.875516
2022/11/20,0.06989,2.517691,11.551837,0.021859,14.242814,2.290594,30.672827
2022/11/21,0.06718,2.513798,11.516951,0.019138,14.1998,2.38054,30.678269
2022/11/22,0.060723,2.503267,11.689203,0.02086,14.412179,2.519616,31.184989
2022/11/23,0.062496,2.479323,11.684842,0.021787,14.406802,2.487142,31.120606
2022/11/24,0.058015,2.483424,11.588904,0.021866,14.288516,2.329039,30.747898
2022/11/25,0.063471,2.263103,11.584543,0.021785,14.283139,2.397345,30.591601
2022/11/26,0.050619,2.277489,11.538755,0.021863,14.226684,2.57728,30.670826
2022/11/27,0.052059,2.312717,11.51477,0.022307,14.197112,2.459461,30.53612
2022/11/28,0.043656,2.289991,11.647775,0.018638,14.361101,2.716787,31.05931
2022/11/29,0.041996,2.297701,11.769879,0.020655,14.511648,3.731762,32.352985
2022/11/30,0.044888,2.296968,11.924688,0.022834,14.70252,4.271479,33.240542
2022/12/1,0.045371,2.243136,10.715581,0.022783,15.717967,4.222887,32.944942
2022/12/2,0.053116,2.138128,10.698721,0.02304,15.693236,3.824608,32.407808
2022/12/3,0.048623,2.089429,10.635027,0.022476,15.599808,3.662263,32.035149
2022/12/4,0.054775,2.375291,10.702467,0.021359,15.698732,3.755709,32.586974
2022/12/5,0.05771,2.33805,10.805502,0.020416,15.849866,3.747467,32.798595
2022/12/6,0.059783,2.467305,10.867322,0.021211,15.940547,3.56176,32.896717
2022/12/7,0.063742,2.369605,10.92727,0.023966,16.028479,3.33765,32.726746
2022/12/8,0.071634,2.321843,11.067771,0.021989,16.234572,3.231464,32.927284
2022/12/9,0.088316,2.265397,11.142705,0.022261,16.344488,3.2166,33.057506
2022/12/10,0.08931,2.251292,11.137085,0.022192,16.336244,3.459166,33.273097
2022/12/11,0.104925,2.29984,11.028431,0.021092,16.176866,3.581114,33.191175
2022/12/12,0.110734,2.297672,11.161439,0.018765,16.371966,3.612207,33.554018
2022/12/13,0.104314,2.28325,11.082758,0.021475,16.256555,3.824231,33.551108
2022/12/14,0.109442,2.244157,11.157692,0.022831,16.366471,3.838537,33.7163
2022/12/15,0.111566,2.214854,11.225133,0.021157,16.465395,3.727568,33.744515
2022/12/16,0.11771,1.99789,11.204526,0.021538,16.435168,4.041331,33.796625
2022/12/17,0.099259,1.999581,11.075265,0.021836,16.245563,4.43832,33.857988
2022/12/18,0.100124,2.094998,11.093998,0.020099,16.273042,4.273958,33.83612
2022/12/19,0.088312,2.111179,11.236373,0.019137,16.481882,3.911138,33.828884
2022/12/20,0.083606,2.178593,11.189539,0.020447,16.413185,3.62587,33.490793
2022/12/21,0.075858,2.296095,11.088378,0.022765,16.264799,3.724653,33.449783
2022/12/22,0.077124,2.356635,10.979724,0.019666,16.105421,4.038898,33.557801
2022/12/23,0.085091,2.02169,11.037798,0.020084,16.190605,3.959585,33.294769
2022/12/24,0.078374,1.968765,10.979724,0.018815,16.105421,3.906681,33.038964
2022/12/25,0.089195,2.165546,11.084631,0.015835,16.259303,3.913414,33.512089
2022/12/26,0.09855,2.225857,11.208273,0.016203,16.440664,3.940581,33.913926
2022/12/27,0.096617,2.210481,11.232626,0.016366,16.476387,3.999577,34.015688
2022/12/28,0.103071,2.207972,11.335661,0.018937,16.627521,4.087011,34.361235
2022/12/29,0.105973,2.239467,11.489276,0.018879,16.852848,4.12288,34.810444
2022/12/30,0.124615,2.170428,11.457429,0.01959,16.806134,3.98947,34.548077
2022/12/31,0.110053,2.145059,11.163312,0.018729,16.374714,3.788314,33.581452
2023/1/1,0.089846,2.168093,12.876377,0.017465,16.9097,3.681421,35.725438
2023/1/2,0.128056,2.384424,12.893615,0.016262,16.932337,3.8154,36.153832
2023/1/3,0.123127,2.496053,13.078917,0.016104,17.175682,3.785332,36.659111
2023/1/4,0.124542,2.508285,13.147867,0.020285,17.26623,3.609553,36.656476
2023/1/5,0.130927,2.544766,12.938863,0.020689,16.991758,3.399059,36.005373
2023/1/6,0.140885,2.494077,12.749251,0.021459,16.742753,3.302323,35.429289
2023/1/7,0.146645,2.4054,12.665219,0.022057,16.632399,3.222464,35.072127
2023/1/8,0.15706,2.54831,12.277376,0.020591,16.123071,3.065325,34.171141
2023/1/9,0.16068,2.548516,12.18257,0.019548,15.998568,3.228075,34.118409
2023/1/10,0.166272,2.567259,12.046825,0.019332,15.820303,3.290187,33.890845
2023/1/11,0.168526,2.551063,11.822738,0.024074,15.526025,2.992319,33.06067
2023/1/12,0.173632,2.564632,11.553403,0.022455,15.172324,2.727159,32.191151
2023/1/13,0.184267,2.516114,11.307769,0.02317,14.84975,3.123033,31.980932
2023/1/14,0.187806,2.473839,11.16987,0.022427,14.668655,4.105045,32.605216
2023/1/15,0.190712,2.547502,11.264676,0.022057,14.793158,4.587246,33.383294
2023/1/16,0.19217,2.513115,11.296996,0.019217,14.835602,4.418469,33.256353
2023/1/17,0.194708,2.49792,11.290532,0.020057,14.827113,4.24935,33.059622
2023/1/18,0.197714,2.486201,10.786336,0.024388,14.164986,3.956433,31.59167
2023/1/19,0.196366,2.429953,10.469598,0.02335,13.749035,3.743593,30.588544
2023/1/20,0.190454,2.129699,10.159324,0.022638,13.341572,3.980756,29.801805
2023/1/21,0.119426,2.223651,9.827503,0.020632,12.905813,3.73202,28.808413
2023/1/22,0.133209,2.278755,9.814575,0.017803,12.888836,3.759533,28.874908
2023/1/23,0.161492,2.305049,9.579714,0.016416,12.580409,4.240443,28.867108
2023/1/24,0.172327,2.308193,9.50861,0.014185,12.487032,4.786225,29.262387
2023/1/25,0.187176,2.183058,9.805956,0.016328,12.877517,4.413164,29.466871
2023/1/26,0.198861,1.850829,10.178716,0.014959,13.367038,4.141993,29.737438
2023/1/27,0.204674,1.78626,10.383411,0.015716,13.635851,4.299022,30.309218
2023/1/28,0.200326,2.190305,10.738933,0.01437,14.102735,4.093484,31.325783
2023/1/29,0.199141,2.304603,10.850977,0.014695,14.249874,3.78783,31.392425
2023/1/30,0.19685,2.441533,10.967329,0.014321,14.402673,3.451256,31.459641
2023/1/31,0.193273,2.480048,11.087992,0.015369,14.56113,3.010471,31.332914
2023/2/1,0.199296,2.518289,7.538559,0.01922,13.039638,3.459151,26.754933
2023/2/2,0.194781,2.539833,7.785127,0.018839,13.466133,3.806926,27.7928
2023/2/3,0.196231,2.51651,7.999598,0.020533,13.837107,3.764884,28.31433
2023/2/4,0.189589,2.493453,7.945615,0.019254,13.743733,3.581345,27.953735
2023/2/5,0.181095,2.514146,7.869748,0.018395,13.612504,3.420508,27.598
2023/2/6,0.200374,2.592927,8.133824,0.019361,14.069282,3.338819,28.335226
2023/2/7,0.191613,2.605186,8.19656,0.01843,14.177799,3.350022,28.521179
2023/2/8,0.193776,2.616225,8.260755,0.021931,14.288839,3.439292,28.798887
2023/2/9,0.190555,2.624752,8.451882,0.022536,14.619435,3.461694,29.348318
2023/2/10,0.197681,2.606201,8.462095,0.021895,14.637101,3.374259,29.277338
2023/2/11,0.192372,2.585787,8.409571,0.021148,14.54625,3.1981,28.93208
2023/2/12,0.194087,2.612314,8.202396,0.02085,14.187893,3.386005,28.582695
2023/2/13,0.189706,2.619906,8.313279,0.019261,14.37969,3.742507,29.245088
2023/2/14,0.180588,2.633788,8.300148,0.020065,14.356977,3.909562,29.381062
2023/2/15,0.188281,2.636915,8.521913,0.024579,14.74057,3.835826,29.923504
2023/2/16,0.183804,2.632578,8.508782,0.021964,14.717857,3.443256,29.486278
2023/2/17,0.19325,2.603171,8.475226,0.02268,14.659813,3.080282,29.011742
2023/2/18,0.185499,2.609804,8.428538,0.023496,14.579057,3.07094,28.873838
2023/2/19,0.19143,2.61555,8.16738,0.022905,14.127326,3.287227,28.388913
2023/2/20,0.185488,2.608203,8.352671,0.022091,14.447828,3.308119,28.90231
2023/2/21,0.177784,2.603269,8.387687,0.021291,14.508395,3.50019,29.177326
2023/2/22,0.183685,2.592923,8.587567,0.025366,14.854134,3.469666,29.687975
2023/2/23,0.184184,2.603347,8.699909,0.0244,15.048454,3.340633,29.876527
2023/2/24,0.194428,2.606871,8.556929,0.025119,14.801137,3.424923,29.584288
2023/2/25,0.184247,2.611238,8.371638,0.023166,14.480635,3.454507,29.102264
2023/2/26,0.190019,2.612801,8.222822,0.02387,14.223224,3.233312,28.482177
2023/2/27,0.18657,2.616895,8.097349,0.022357,14.006191,2.930191,27.837196
2023/2/28,0.180741,2.611452,8.186347,0.022802,14.160133,2.795676,27.934349
2023/3/1,0.179725,2.605715,13.019054,0.026708,15.056237,2.814714,33.675444
2023/3/2,0.177071,2.595236,12.979874,0.026442,15.010927,2.748673,33.511782
2023/3/3,0.188133,2.602166,13.037491,0.02704,15.07756,2.623715,33.529064
2023/3/4,0.168837,2.595582,12.866946,0.025449,14.880328,2.412127,32.92382
2023/3/5,0.181492,2.602208,12.608823,0.026265,14.581815,2.169468,32.143807
