date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,OT
2020/9/8,0.247518,4.090212,2.598338,0.083913,4.243676,1.294063,12.473807
2020/9/9,0.265954,4.718811,2.769642,0.082653,4.523454,1.379211,13.657071
2020/9/10,0.295462,4.860897,2.81267,0.096291,4.593728,1.359351,13.922109
2020/9/11,0.296591,4.866203,2.949559,0.090411,4.817299,1.295267,14.22492
2020/9/12,0.258112,3.999057,2.842337,0.091459,4.64218,1.236328,12.978014
2020/9/13,0.252514,2.547299,2.621777,0.091662,4.281957,1.193486,10.897034
2020/9/14,0.257848,3.918866,2.614814,0.094338,4.270585,1.192193,12.254306
2020/9/15,0.265567,4.578981,2.782922,0.08551,4.545143,1.309099,13.481713
2020/9/16,0.273937,4.673481,2.636478,0.083859,4.305966,1.261659,13.151521
2020/9/17,0.292826,4.840227,2.661902,0.099679,4.34749,1.220682,13.363128
2020/9/18,0.30213,5.035726,2.684828,0.090934,4.384933,1.333507,13.741125
2020/9/19,0.26336,4.239779,2.426137,0.095303,3.962432,1.548178,12.439886
2020/9/20,0.260617,2.742513,1.967612,0.091598,3.213557,1.550948,9.735247
2020/9/21,0.259854,4.063378,1.890385,0.096606,3.087428,1.495568,10.796613
2020/9/22,0.269194,4.611865,2.227758,0.085197,3.638434,1.432427,12.179677
2020/9/23,0.278817,4.719482,2.317369,0.086706,3.78479,1.213801,12.314259
2020/9/24,0.30138,4.832687,2.398621,0.094612,3.917492,1.181689,12.631868
2020/9/25,0.301621,5.073472,2.410405,0.094195,3.936737,1.188981,12.911216
2020/9/26,0.26242,4.230208,2.342511,0.094916,3.825851,1.181914,11.842903
2020/9/27,0.258776,2.761605,2.082208,0.099669,3.400718,1.213911,9.717219
2020/9/28,0.210805,4.176581,2.178475,0.1115,3.557943,1.32476,11.448564
2020/9/29,0.231226,4.663392,2.334365,0.070067,3.812547,1.412328,12.453859
2020/9/30,0.281813,4.828088,2.317506,0.087428,3.785013,1.399542,12.611963
2020/10/1,0.308395,4.299131,2.398425,0.103393,3.45554,1.355084,11.816575
2020/10/2,0.314687,4.476469,2.538673,0.097289,3.657604,1.539152,12.526585
2020/10/3,0.275952,3.672519,2.464625,0.095838,3.550919,1.610398,11.574413
2020/10/4,0.273757,2.381939,2.307348,0.091696,3.324321,1.581591,9.868956
2020/10/5,0.270848,3.546976,2.246654,0.094324,3.236875,1.512464,10.813816
2020/10/6,0.27932,4.021995,2.418082,0.080973,3.483861,1.371378,11.574635
2020/10/7,0.283545,4.129742,2.640398,0.081381,3.804164,1.170492,12.02834
2020/10/8,0.317386,4.208507,2.761955,0.093923,3.979298,1.305099,12.572245
2020/10/9,0.325531,4.391108,2.618166,0.088367,3.772132,1.33288,12.439817
2020/10/10,0.280927,3.715269,2.521533,0.095776,3.632909,1.176483,11.327121
2020/10/11,0.276884,2.516934,2.441073,0.09473,3.516986,1.25801,10.009888
2020/10/12,0.284459,3.543764,2.300705,0.096935,3.31475,1.359279,10.802958
2020/10/13,0.290365,4.308131,2.649625,0.090126,3.817457,1.420197,12.485774
2020/10/14,0.289134,4.430463,2.610694,0.090129,3.761367,1.407884,12.499542
2020/10/15,0.325172,4.545205,2.443086,0.101391,3.519886,1.417374,12.250723
2020/10/16,0.327963,4.709351,2.602088,0.10217,3.748968,1.664539,13.052909
2020/10/17,0.290314,3.969754,2.50091,0.100962,3.603195,1.780642,12.144815
2020/10/18,0.284541,2.654899,2.121656,0.100738,3.056784,1.730483,9.848363
2020/10/19,0.293306,3.969972,2.397028,0.106608,3.453527,1.69833,11.812163
2020/10/20,0.284893,4.448528,2.889288,0.099788,4.162753,1.578576,13.364038
2020/10/21,0.287863,4.54461,2.816755,0.09249,4.058251,1.439269,13.146748
2020/10/22,0.317311,4.604834,2.791839,0.104094,4.022353,1.40783,13.144167
2020/10/23,0.318208,4.75633,2.672326,0.10304,3.850164,1.466218,13.063246
2020/10/24,0.285558,3.919279,2.636898,0.104298,3.799121,1.777119,12.417974
2020/10/25,0.26725,2.710124,2.500586,0.102182,3.602729,2.035144,11.115833
2020/10/26,0.268886,4.076606,2.392333,0.108905,3.446763,2.137439,12.322028
2020/10/27,0.28124,4.509522,2.911376,0.095655,4.194577,2.164318,14.061033
2020/10/28,0.281726,4.581544,2.946339,0.094211,4.244949,2.029871,14.084429
2020/10/29,0.30837,4.705786,2.784185,0.107876,4.011325,1.920511,13.730177
2020/10/30,0.320525,4.896725,2.769125,0.105002,3.989627,2.135295,14.111297
2020/10/31,0.264823,4.046064,2.600701,0.104733,3.74697,2.198237,12.856796
2020/11/1,0.234566,3.001161,2.431153,0.102681,3.173307,2.044101,10.884289
2020/11/2,0.278669,4.33702,2.625143,0.117544,3.426515,2.31016,12.977507
2020/11/3,0.281341,4.794209,2.932074,0.096061,3.827143,2.101633,13.9364
2020/11/4,0.282392,4.653084,2.770744,0.100342,3.616563,1.816312,13.139095
2020/11/5,0.320059,4.592241,2.682582,0.111297,3.501489,1.588983,12.685355
2020/11/6,0.332613,4.793497,2.850726,0.107727,3.720962,1.546577,13.244375
2020/11/7,0.285806,4.075447,2.593286,0.112864,3.384933,1.597754,11.937225
2020/11/8,0.278434,2.615396,2.242242,0.107764,2.926727,1.650638,9.713438
2020/11/9,0.293263,3.978575,2.20443,0.115593,2.877372,1.717554,11.071194
2020/11/10,0.287463,4.608947,2.644813,0.096344,3.452189,1.74908,12.742492
2020/11/11,0.287962,4.701195,2.883416,0.108192,3.763631,1.869909,13.506112
2020/11/12,0.321026,4.799626,3.012086,0.1183,3.931579,2.059756,14.124073
2020/11/13,0.335563,4.880861,2.954721,0.11114,3.856703,2.254775,14.282623
2020/11/14,0.295332,4.084969,2.836146,0.11473,3.701931,2.247718,13.166096
2020/11/15,0.284156,2.775494,2.37585,0.11425,3.101121,2.0519,10.588522
2020/11/16,0.303474,4.071074,2.425087,0.116002,3.165389,2.158987,12.124011
2020/11/17,0.294357,4.504004,2.849358,0.10431,3.719176,2.337241,13.704137
2020/11/18,0.295419,4.573601,2.900163,0.11112,3.78549,2.452005,14.006679
2020/11/19,0.337916,4.629384,2.687501,0.117976,3.507909,2.258406,13.421115
2020/11/20,0.356169,4.863191,2.608135,0.120114,3.404315,1.944471,13.176281
2020/11/21,0.342624,4.020156,2.729721,0.118763,3.563018,2.039179,12.694699
2020/11/22,0.32184,2.676188,2.645412,0.11438,3.452972,2.233364,11.329777
2020/11/23,0.310577,4.076351,2.55457,0.116943,3.334399,2.300965,12.576863
2020/11/24,0.351528,4.662099,2.686787,0.101159,3.506977,2.476456,13.683846
2020/11/25,0.36827,4.858464,2.708162,0.10335,3.534878,2.315122,13.784896
2020/11/26,0.263502,2.302345,2.705194,0.113795,3.531004,2.111917,10.913962
2020/11/27,0.232763,2.6084,2.316102,0.105924,3.023134,2.207643,10.388042
2020/11/28,0.324015,2.885112,2.366603,0.112506,3.089051,2.351645,11.016426
2020/11/29,0.352167,2.341079,2.429685,0.119468,3.17139,2.519103,10.813424
2020/11/30,0.346823,4.11505,2.384364,0.124281,3.112234,2.546487,12.504957
2020/12/1,0.348834,4.068857,2.463617,0.107111,4.015346,2.819178,13.715831
2020/12/2,0.322388,4.078469,2.604017,0.119179,4.244179,2.909769,14.158822
2020/12/3,0.330181,4.125675,2.634183,0.120215,4.293344,2.851051,14.234434
2020/12/4,0.333066,4.290895,2.552739,0.117433,4.160602,2.612526,13.949829
2020/12/5,0.288859,3.792422,2.598044,0.121081,4.234443,2.694915,13.608682
2020/12/6,0.277443,2.58905,2.471865,0.11737,4.028789,2.818124,12.185271
2020/12/7,0.28977,3.564254,2.499953,0.125723,4.074569,2.846574,13.27512
2020/12/8,0.295358,3.970754,2.840125,0.104219,4.629,2.852343,14.58758
2020/12/9,0.303596,4.036467,2.756896,0.112427,4.493349,2.730889,14.321196
2020/12/10,0.332023,4.140973,2.674561,0.126675,4.359155,2.539469,14.046182
2020/12/11,0.332051,4.273719,2.418359,0.123851,3.941582,2.468308,13.434019
2020/12/12,0.283587,3.78437,2.360802,0.126774,3.847773,2.425351,12.701884
2020/12/13,0.271456,2.866177,2.297445,0.120934,3.74451,2.518024,11.697613
2020/12/14,0.291843,3.837748,2.293734,0.124739,3.738462,2.879971,13.041758
2020/12/15,0.302923,4.146874,2.769116,0.108532,4.513267,3.17614,14.908321
2020/12/16,0.301671,4.4093,2.902549,0.114878,4.730744,3.201205,15.545469
2020/12/17,0.329711,4.619553,3.071677,0.116946,5.006398,3.17663,16.20397
2020/12/18,0.390118,4.610601,2.959601,0.119101,4.82373,3.150161,15.934212
2020/12/19,0.38562,3.990531,2.658786,0.133569,4.333444,3.059331,14.427713
2020/12/20,0.36553,3.067743,2.584118,0.123294,4.211746,2.845448,13.074585
2020/12/21,0.350941,4.130233,2.371845,0.125866,3.86577,2.619393,13.338182
2020/12/22,0.378583,4.475753,2.480719,0.113683,4.043219,2.591621,13.969895
2020/12/23,0.38738,4.634869,2.233094,0.112541,3.639626,2.594097,13.489065
2020/12/24,0.33925,4.20109,2.172829,0.116525,3.541403,2.827195,13.081767
2020/12/25,0.216866,2.311825,2.377358,0.09654,3.874757,3.169828,11.950633
2020/12/26,0.280816,2.532488,2.58947,0.109681,4.220468,3.311619,12.93486
2020/12/27,0.34423,2.100484,2.550503,0.106945,4.156959,2.996346,12.148521
2020/12/28,0.333601,3.263021,2.336409,0.117868,3.808015,2.787531,12.528576
2020/12/29,0.363801,3.757111,2.514929,0.102683,4.098977,2.946926,13.681745
2020/12/30,0.367617,4.013836,2.35351,0.107887,3.835887,2.874719,13.445568
2020/12/31,0.337415,3.890212,2.292931,0.108765,3.737152,2.828904,13.086613
2021/1/1,0.228923,2.686208,2.317364,0.09718,3.90398,3.138127,12.274602
2021/1/2,0.287212,3.160497,2.278066,0.116903,3.837776,2.968167,12.531719
2021/1/3,0.33359,2.419426,2.199537,0.111944,3.70548,3.035823,11.693856
2021/1/4,0.322327,3.606673,2.233455,0.120669,3.762621,3.034522,12.959598
2021/1/5,0.313618,3.999703,2.453779,0.100359,4.133793,3.012555,13.913448
2021/1/6,0.286066,4.014275,2.379894,0.105134,4.009322,3.026964,13.716522
2021/1/7,0.300653,4.02737,2.444486,0.113748,4.118137,3.122161,14.012807
2021/1/8,0.30738,4.091999,2.746637,0.113001,4.62716,3.282548,15.055725
2021/1/9,0.274761,3.390538,2.89689,0.124106,4.880285,3.439811,14.882286
2021/1/10,0.258963,2.444036,2.828648,0.112031,4.76532,3.447786,13.744753
2021/1/11,0.27039,3.532402,2.773371,0.122527,4.672198,3.46148,14.709841
2021/1/12,0.271436,4.00393,2.858551,0.104201,4.815697,3.309906,15.259519
2021/1/13,0.269754,4.119167,2.746033,0.105903,4.626142,3.116809,14.877905
2021/1/14,0.30403,4.17119,2.54246,0.117702,4.283191,2.890438,14.19131
2021/1/15,0.308278,4.451286,2.320402,0.109631,3.909097,2.87969,13.868753
2021/1/16,0.273854,3.831956,2.366706,0.124229,3.987104,2.977175,13.436795
2021/1/17,0.255138,2.517509,2.43489,0.116389,4.101971,3.027859,12.337367
2021/1/18,0.264209,3.356466,2.375504,0.125814,4.001925,2.993347,12.991452
2021/1/19,0.275196,4.135717,2.507045,0.106384,4.223528,3.046954,14.188441
2021/1/20,0.268558,4.219275,2.473777,0.108563,4.167483,3.107975,14.237068
2021/1/21,0.300005,4.191733,2.416508,0.117647,4.071003,2.99808,13.97733
2021/1/22,0.308677,4.265899,2.407151,0.117339,4.055239,3.000913,14.037878
2021/1/23,0.270137,3.685162,2.566111,0.119705,4.323034,3.380102,14.224547
2021/1/24,0.25477,2.599283,2.43159,0.11549,4.096411,3.349954,12.732008
2021/1/25,0.265541,3.900897,2.413397,0.1276,4.065763,3.163844,13.809443
2021/1/26,0.264227,4.389423,2.464468,0.102672,4.151799,3.168171,14.438088
2021/1/27,0.269645,4.744744,2.613205,0.110352,4.402372,3.253581,15.283548
2021/1/28,0.297789,4.642644,2.697563,0.121319,4.544487,3.537284,15.719767
2021/1/29,0.314666,4.726111,2.77165,0.115451,4.669298,3.65471,16.136434
2021/1/30,0.274367,4.16261,2.615955,0.124687,4.407005,3.39884,14.858777
2021/1/31,0.254569,3.582328,2.271611,0.117942,3.826901,3.20018,13.135588
2021/2/1,0.248747,3.960651,2.281898,0.125359,3.938305,3.42739,13.856991
2021/2/2,0.253818,4.261977,2.813623,0.095004,4.856004,3.424897,15.610319
2021/2/3,0.27527,4.215117,2.724964,0.113494,4.702989,3.41508,15.33342
2021/2/4,0.300291,4.262382,2.548332,0.124461,4.398141,3.294829,14.803976
2021/2/5,0.310547,4.399273,2.415653,0.120221,4.169151,3.323009,14.617633
2021/2/6,0.273543,3.920578,2.442236,0.128151,4.215031,3.505179,14.356568
2021/2/7,0.254006,3.21395,2.446006,0.121906,4.221537,3.770441,13.905939
2021/2/8,0.271634,3.773613,2.692027,0.118065,4.646143,3.881551,15.264967
2021/2/9,0.275785,4.357174,2.958972,0.10663,5.10686,3.652977,16.351767
2021/2/10,0.278369,4.282318,2.990438,0.117791,5.161167,3.68164,16.393932
2021/2/11,0.297294,4.500391,3.019415,0.123546,5.211178,3.781037,16.809314
2021/2/12,0.32387,4.420759,3.132202,0.12342,5.405836,4.023575,17.306243
2021/2/13,0.287195,4.121699,3.274445,0.123903,5.651332,4.151354,17.486025
2021/2/14,0.238578,3.65784,3.204746,0.109145,5.531039,4.232168,16.864372
2021/2/15,0.233499,4.181866,3.199754,0.112325,5.522423,4.283068,17.42061
2021/2/16,0.22727,4.755143,3.250618,0.091899,5.610209,4.101183,17.944423
2021/2/17,0.246311,4.72747,3.181402,0.093264,5.49075,4.205504,17.851436
2021/2/18,0.261112,4.755691,3.240303,0.109419,5.592407,3.982221,17.831735
2021/2/19,0.297298,4.717248,3.194777,0.099952,5.513833,3.911208,17.634364
2021/2/20,0.297862,4.325818,3.012511,0.114028,5.199263,3.823361,16.658816
2021/2/21,0.287053,3.446608,2.594424,0.110902,4.477689,3.558772,14.364546
2021/2/22,0.29345,4.349043,2.302076,0.11275,3.97313,3.070178,13.987877
2021/2/23,0.303985,4.524899,2.350011,0.096563,4.05586,2.775705,14.010459
2021/2/24,0.300338,4.537944,2.177663,0.10306,3.758407,2.615457,13.389809
2021/2/25,0.326467,4.559795,2.084004,0.114262,3.596761,2.789709,13.356737
2021/2/26,0.342427,4.645218,2.251667,0.109127,3.886129,3.017621,14.143062
2021/2/27,0.300135,4.330127,2.208269,0.122164,3.811229,2.77935,13.42911
2021/2/28,0.290633,3.446608,1.933583,0.113063,3.337151,2.583795,11.591771
2021/3/1,0.298652,4.04411,2.373828,0.116259,3.132576,2.742093,12.591258
2021/3/2,0.308549,4.239623,3.068694,0.103899,4.049542,3.230699,14.897108
2021/3/3,0.306903,4.293052,3.035614,0.106982,4.005889,2.914605,14.556064
2021/3/4,0.339304,4.30987,2.9755,0.123972,3.926562,2.780523,14.331759
2021/3/5,0.36108,4.422204,2.739262,0.117061,3.614815,2.976996,14.114357
2021/3/6,0.325461,4.061023,2.901764,0.128571,3.829257,2.965708,14.083215
2021/3/7,0.313794,3.233063,2.672278,0.116866,3.52642,3.034933,12.780489
2021/3/8,0.333905,3.930836,2.48335,0.128141,3.277105,2.802018,12.827214
2021/3/9,0.332059,4.208475,2.610836,0.102758,3.44534,2.369716,12.966427
2021/3/10,0.32646,4.277032,2.415551,0.109518,3.187635,2.25823,12.464908
2021/3/11,0.359951,4.302895,2.34587,0.123523,3.095682,2.166807,12.271205
2021/3/12,0.38221,4.427198,2.589118,0.124256,3.41668,2.234154,13.04936
2021/3/13,0.347119,4.123286,2.584235,0.125049,3.410235,2.511081,12.975956
2021/3/14,0.329237,3.346402,2.290589,0.120704,3.022732,2.499949,11.488909
2021/3/15,0.315815,4.019474,2.172727,0.129509,2.867197,2.881259,12.256472
2021/3/16,0.350142,4.235405,2.8951,0.105454,3.820463,2.906449,14.207559
2021/3/17,0.34005,4.346184,3.011328,0.117855,3.973841,2.676943,14.348345
2021/3/18,0.368204,4.448011,2.699611,0.123547,3.56249,2.513548,13.591864
2021/3/19,0.391652,4.506861,2.72787,0.129889,3.599781,2.740804,13.966969
2021/3/20,0.362938,4.200813,2.820477,0.126389,3.721988,2.735982,13.842198
2021/3/21,0.348595,3.523849,2.256665,0.122559,2.977964,2.485804,11.592877
2021/3/22,0.348796,4.115016,2.035749,0.128716,2.686437,2.27297,11.458968
2021/3/23,0.354037,4.334524,2.405794,0.109412,3.174759,2.171201,12.440315
2021/3/24,0.356891,4.362507,2.371278,0.1147,3.129211,2.075175,12.295061
2021/3/25,0.374307,4.420291,2.481863,0.129579,3.275143,2.098471,12.650075
2021/3/26,0.390924,4.531502,2.705351,0.124498,3.570064,2.066598,13.264439
2021/3/27,0.361662,4.195981,2.580323,0.13121,3.405073,2.046864,12.589903
2021/3/28,0.338806,3.533651,2.274891,0.124842,3.002016,2.033536,11.1829
2021/3/29,0.352708,4.117528,2.23087,0.128939,2.943924,2.29031,11.935339
2021/3/30,0.365171,4.361113,2.18655,0.113456,2.885439,2.120518,11.918791
2021/3/31,0.361856,4.485866,2.306307,0.116933,3.043474,2.098305,12.295808
2021/4/1,0.38342,4.74051,2.760463,0.128365,3.468198,2.396678,13.749269
2021/4/2,0.393525,4.719287,2.866252,0.121365,3.60111,2.595104,14.175278
2021/4/3,0.36284,4.2716,2.517207,0.133374,3.162575,2.29418,12.608403
2021/4/4,0.33494,3.175753,2.322377,0.121959,2.917795,1.839954,10.59082
2021/4/5,0.365393,4.253257,2.178041,0.128598,2.736453,1.63342,11.166565
2021/4/6,0.367181,4.632808,2.32446,0.116831,2.920412,1.57099,11.815852
2021/4/7,0.359089,4.617219,2.39809,0.117844,3.01292,1.540004,11.927322
2021/4/8,0.383472,4.684568,2.545156,0.126733,3.19769,1.576371,12.387257
2021/4/9,0.392215,4.751911,2.59837,0.124129,3.264547,1.65723,12.664272
2021/4/10,0.357271,4.433349,2.513213,0.129358,3.157558,1.650019,12.11141
2021/4/11,0.325811,3.683554,2.370829,0.125627,2.978669,1.697055,11.055918
2021/4/12,0.356769,4.345708,2.299424,0.13129,2.888956,1.822777,11.713635
2021/4/13,0.36066,4.603746,2.607838,0.117182,3.276443,1.859364,12.708051
2021/4/14,0.344079,4.7074,2.713999,0.114515,3.409821,1.918292,13.093591
2021/4/15,0.367884,4.745162,2.845235,0.126385,3.574705,2.009702,13.542689
2021/4/16,0.378741,4.833133,2.992431,0.121909,3.759639,2.140412,14.104357
2021/4/17,0.341335,4.318265,2.805489,0.129111,3.524768,2.070819,13.060676
2021/4/18,0.331039,3.617127,2.636262,0.121836,3.312155,1.921862,11.818445
2021/4/19,0.34104,4.362068,2.551337,0.129776,3.205456,1.863957,12.323859
2021/4/20,0.345093,4.63625,2.656916,0.115972,3.338103,1.976874,12.953236
2021/4/21,0.338323,4.710864,2.841155,0.115598,3.569578,2.229486,13.689406
2021/4/22,0.371196,4.715205,2.889396,0.129813,3.630188,2.416959,14.022945
2021/4/23,0.378476,4.801219,2.655416,0.120242,3.336219,2.075423,13.246752
2021/4/24,0.334919,4.410325,2.672075,0.130194,3.35715,1.854253,12.628721
2021/4/25,0.333282,3.644261,2.553386,0.122003,3.20803,1.8603,11.599259
2021/4/26,0.347654,4.420641,2.228655,0.132492,2.800044,1.872496,11.669491
2021/4/27,0.35826,4.65071,2.473735,0.118624,3.107958,1.634799,12.225462
2021/4/28,0.346202,4.713919,2.688796,0.120236,3.378157,1.486885,12.613958
2021/4/29,0.380354,4.773746,2.988119,0.12968,3.754221,1.45906,13.355499
2021/4/30,0.392709,4.830892,2.975509,0.126487,3.738379,1.497699,13.435189
2021/5/1,0.350725,4.433903,2.513503,0.133353,3.519462,1.606514,12.424106
2021/5/2,0.337054,3.685239,2.119436,0.131674,2.967681,1.327748,10.437158
2021/5/3,0.346575,4.430971,2.18416,0.13281,3.058309,1.389187,11.409203
2021/5/4,0.345248,4.685594,2.589546,0.119713,3.625939,1.489206,12.735533
2021/5/5,0.35268,4.705435,2.702928,0.114151,3.784699,1.623193,13.168935
2021/5/6,0.388126,4.787994,2.684029,0.129196,3.758236,1.677421,13.295807
2021/5/7,0.411479,4.906764,2.486926,0.127628,3.482248,1.74563,13.033047
2021/5/8,0.369071,4.5525,2.253214,0.125551,3.154999,1.833786,12.163569
2021/5/9,0.346697,3.728776,2.000383,0.128974,2.80098,1.800319,10.677154
2021/5/10,0.37245,4.350839,2.229232,0.132479,3.12142,1.811259,11.885201
2021/5/11,0.371187,4.635093,2.709859,0.115276,3.794403,1.783333,13.293875
2021/5/12,0.380658,4.64236,2.648782,0.119392,3.708883,1.74576,13.126443
2021/5/13,0.408314,4.693045,2.66959,0.129979,3.738018,1.621338,13.130303
2021/5/14,0.418923,4.798052,2.506587,0.128631,3.509778,1.468106,12.701447
2021/5/15,0.371791,4.368023,2.332257,0.127926,3.265677,1.40951,11.747257
2021/5/16,0.357266,3.611408,2.257295,0.127792,3.160714,1.383065,10.769749
2021/5/17,0.376459,4.349941,2.29862,0.1263,3.218579,1.354889,11.598487
2021/5/18,0.385776,4.625376,2.558141,0.125268,3.581965,1.276843,12.428102
2021/5/19,0.387662,4.669479,2.667789,0.118962,3.735497,1.264552,12.72498
2021/5/20,0.407425,4.752207,2.807079,0.127042,3.930534,1.293376,13.19062
2021/5/21,0.416438,4.820602,2.735112,0.125552,3.829763,1.314961,13.116876
2021/5/22,0.370617,4.39231,2.660761,0.133514,3.725655,1.320625,12.469968
2021/5/23,0.364172,3.695048,2.64399,0.129728,3.702173,1.291761,11.697145
2021/5/24,0.37731,4.40567,2.679153,0.132262,3.751409,1.293159,12.506702
2021/5/25,0.394157,4.680344,2.889174,0.120611,4.045485,1.249601,13.258762
2021/5/26,0.390964,4.727169,3.086219,0.121709,4.321392,1.232809,13.758554
2021/5/27,0.416963,4.809398,3.159688,0.128203,4.424264,1.32488,14.135194
2021/5/28,0.420943,4.864901,2.979224,0.132702,4.171575,1.491104,13.927748
2021/5/29,0.382333,4.252939,2.664549,0.130788,3.73096,1.709035,12.739816
2021/5/30,0.341908,3.451655,2.320041,0.12983,3.248572,1.658099,11.020275
2021/5/31,0.370287,3.162319,2.260718,0.13187,3.165507,1.427492,10.386325
2021/6/1,0.370587,4.903331,1.929517,0.120826,3.502448,1.283037,11.988921
2021/6/2,0.394178,5.201512,2.309198,0.125994,4.191643,1.23548,13.332011
2021/6/3,0.409027,5.276216,2.394415,0.135193,4.346328,1.219758,13.645744
2021/6/4,0.438727,5.326628,2.412131,0.13657,4.378485,1.20857,13.764541
2021/6/5,0.405331,4.858776,2.411941,0.138166,4.378141,1.215252,13.269442
2021/6/6,0.388558,4.068129,2.34056,0.133378,4.24857,1.240701,12.286517
2021/6/7,0.400916,4.691805,2.409022,0.139817,4.372842,1.258185,13.132769
2021/6/8,0.422718,4.814181,2.845115,0.124671,5.164436,1.261153,14.507601
2021/6/9,0.420553,4.934651,2.853371,0.131677,5.179421,1.250992,14.638987
2021/6/10,0.444704,5.009738,2.928847,0.135301,5.316425,1.262106,14.96182
2021/6/11,0.453119,5.07073,2.795868,0.13363,5.075042,1.268267,14.663025
2021/6/12,0.412463,4.461524,2.683332,0.138744,4.870769,1.227248,13.655336
2021/6/13,0.397777,3.581318,2.690539,0.135125,4.883851,1.204426,12.757911
2021/6/14,0.412622,4.503428,2.696548,0.138559,4.894759,1.211254,13.71861
2021/6/15,0.42582,4.859849,2.965577,0.134207,5.383098,1.218797,14.853141
2021/6/16,0.432644,4.935882,2.892125,0.134514,5.249767,1.235722,14.74614
2021/6/17,0.454188,5.006823,2.761155,0.13942,5.012033,1.218635,14.452834
2021/6/18,0.452488,5.07357,2.805006,0.138129,5.09163,1.201987,14.624681
2021/6/19,0.413923,4.492238,2.889282,0.144124,5.244607,1.204704,14.244754
2021/6/20,0.395698,3.589576,2.665349,0.14049,4.838126,1.202595,12.691344
2021/6/21,0.411075,4.371421,2.594032,0.141368,4.708671,1.220514,13.305712
2021/6/22,0.434436,4.798952,2.745457,0.13563,4.983538,1.26059,14.222973
2021/6/23,0.44194,4.897193,2.487436,0.135444,4.515179,1.247537,13.589286
2021/6/24,0.448348,4.95927,2.374204,0.139305,4.30964,1.205269,13.29673
2021/6/25,0.454686,5.054901,2.56275,0.139175,4.651888,1.210415,13.93464
2021/6/26,0.407467,4.496913,2.665986,0.145008,4.839282,1.207359,13.617008
2021/6/27,0.40601,3.601723,2.681408,0.141014,4.867276,1.206406,12.762821
2021/6/28,0.415199,4.393697,2.968789,0.14312,5.388927,1.206737,14.373348
2021/6/29,0.435112,4.770496,3.323383,0.131575,6.032586,1.204666,15.766243
2021/6/30,0.433414,4.912137,3.368624,0.136198,6.114705,1.202314,16.031194
2021/7/1,0.456902,5.052564,2.757624,0.143397,6.003866,1.043629,15.314586
2021/7/2,0.452228,5.088186,2.522027,0.141949,5.490926,1.083579,14.636946
2021/7/3,0.414203,4.149889,2.292002,0.14824,4.990119,1.104153,12.950368
2021/7/4,0.371551,2.945972,2.048319,0.141774,4.459575,1.090633,10.916051
2021/7/5,0.376856,3.44823,2.089972,0.148394,4.550262,1.047975,11.513296
2021/7/6,0.407215,4.386748,2.413945,0.138323,5.255612,1.038964,13.502483
2021/7/7,0.422263,4.690907,2.699671,0.135417,5.877689,1.067295,14.757824
2021/7/8,0.452746,4.839838,2.680373,0.149521,5.835675,1.09648,14.905113
2021/7/9,0.458853,4.969979,2.538811,0.143255,5.527469,1.050216,14.545327
2021/7/10,0.428495,4.374797,2.407771,0.148546,5.24217,1.030666,13.4839
2021/7/11,0.411577,3.436231,2.271612,0.148959,4.945725,1.033004,12.098148
2021/7/12,0.419732,4.355168,2.272965,0.149811,4.948671,1.036341,13.032877
2021/7/13,0.443879,4.768606,2.519503,0.140038,5.485431,1.038028,14.255446
2021/7/14,0.447979,4.902424,2.471914,0.140585,5.38182,1.040875,14.245012
2021/7/15,0.469564,4.934734,2.477823,0.149915,5.394685,1.050439,14.327244
2021/7/16,0.462334,5.05555,2.611856,0.147278,5.686502,1.053176,14.869418
2021/7/17,0.42371,4.557724,2.584517,0.153174,5.626978,1.034691,14.22762
2021/7/18,0.411803,3.607871,2.441702,0.144099,5.316043,1.0293,12.806719
2021/7/19,0.415525,4.40855,2.435925,0.155701,5.303465,1.025587,13.589053
2021/7/20,0.450431,4.753209,2.614276,0.141884,5.691768,1.029968,14.539652
2021/7/21,0.439001,4.842734,2.622177,0.144993,5.708971,1.04892,14.661803
2021/7/22,0.471714,4.928762,2.557835,0.146127,5.568886,1.048564,14.57576
2021/7/23,0.466311,5.072267,2.506193,0.153377,5.456453,1.03509,14.536313
2021/7/24,0.430133,4.409602,2.512168,0.14961,5.46946,1.031349,13.852713
2021/7/25,0.415902,3.529757,2.522595,0.14353,5.492163,1.031383,12.9918
2021/7/26,0.422087,4.355101,2.60111,0.149595,5.663105,1.031339,14.072743
2021/7/27,0.445945,4.704907,2.845999,0.135994,6.196275,1.027561,15.220688
2021/7/28,0.452788,4.837188,2.87457,0.144736,6.258479,1.029799,15.452825
2021/7/29,0.466638,4.873046,2.865604,0.149952,6.238957,1.035557,15.479802
2021/7/30,0.471858,4.993319,2.86402,0.145572,6.23551,1.034778,15.599485
2021/7/31,0.429829,4.430608,2.734067,0.156036,5.952576,1.065304,14.612385
2021/8/1,0.403395,3.476606,2.460781,0.147928,5.274031,0.992781,12.607595
2021/8/2,0.40844,4.283797,2.37323,0.152537,5.086387,0.986796,13.13865
2021/8/3,0.42923,4.608072,2.512705,0.143311,5.385315,0.986979,13.922302
2021/8/4,0.438283,4.698481,2.481762,0.143464,5.318998,0.983404,13.920928
2021/8/5,0.456938,4.774064,2.476401,0.154245,5.307508,0.981862,13.996774
